id,name,desc,reviews
1166157,Kavalan Concertmaster Taiwanese Single Malt Whisky (750ml) (Previously $90),"An effusive offering of dark fruits: cranberry, blueberry, and black currant. This is a beautiful marriage of the spirit and the port cask finishing, showing applesauce, aged oak, macaroons, and dry aromatic spices. Black currant holds sway on the tongue, yielding to caramel, ground ginger, a second burst of juicy blueberry, with a hot finish evoking strips of dried tropical fruit and flashes of ground pepper. Rewarding and flavorsome. (JM, Summer 2018)
        |
                            After so much time spent merely reading about the great single malt whiskies from Taiwan's Kavalan distillery, we can finally get our hands on them here in the states! The Concertmaster is aged in ex-Bourbon casks for the first three years of its maturation, before being transfered to Ruby Port pipes for an additional year of finishing. The integration is flawless and perfectly balanced -- there's enough malty texture from the Bourbon maturation with just enough red-fruited sweetness to round out the edges. It never tastes gimmicky or overdone. It's somewhere between the Glenmorangie Quinta Rubin and the Balvenie 21-year. The Concertmaster is less decadent than the Balvenie, but has more chocolate and cocoa flavors than the GlenMo. Lovely. It's the humid conditions of Kavalan's warehouse that allows the maturation to take place much faster -- and while I'm normally skeptical of such accusations, the proof is in the pudding here. This is real deal whisky from the next big thing. (David Driscoll, K&L Spirits Buyer)
                        |The item you have chosen is in stock, and there is inventory in our main warehouse. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1455834,"Macallan ""Rare Cask 2019 Release Batch No 2"" Highland Single Malt Scotch Whisky (750ml)","Macallan's new Rare Cask uses handpicked first-fill sherry casks from the top 1% of barrels currently aging at the distillery. The result is a richer, darker, more chocolaty version of Macallan with a thicker profile and a complex palate of raisins, sultana, orange peel, and ginger. With the current market craze for first-fill sherry whisky, à la Aberlour, A'Bunadh and Glendronach, the Rare Cask represents an aggressive and more modern approach from the typically conservative Macallan. This is a bold, chewy, full-bodied single malt that showcases the deep stocks and the immaculate wood management from Scotland's most iconic distillery. It's a whisky that provides a peek into the most choice sherry-aged whiskies currently available. (NOTE: The Macallan Rare Cask comes with a gift box which will ship as an additional bottle charge.)
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1477239,2004 Glenrothes Vintage Speyside Single Malt Scotch Whisky (750ml),"This was matured in American oak sherry-seasoned casks. The nose offers cherry liqueur, sultanas, fruit spice, honey, and new leather. Vanilla and sweet orchard fruits on the early palate, followed by darker berry fruits, soft oak, and a savory note. Cocoa powder and a wisp of smoke in the medium-length finish. (GS)
        
(9/2018)    |
                            
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1055930,Springbank 18 Year Old Campbeltown Single Malt Scotch Whisky (750ml),"A good dose of sherry here, but there’s plenty of Springbank character coming through too! Gobs of ripe, red berried fruit (strawberry, rhubarb, red currant, raspberry), especially on the nose, along with raisin. It’s all on a bed of blueberry pancakes, toffee, and fig cake. Coconut and brine emerge occasionally on the palate and linger on the finish. (JH, Fall 2010)
        |
        
        A delightful romp, this starts with a very fruity, almost Cognac-like nose of apple and pear, then gets very candied on the palate, with honey and fruit flavors, developing spicy notes of cinnamon and anise. Settles into a toasty cinnamon graham cracker note at the end. Bourbon and Sherry casks. (JB, OD)
        
(2/2011)    |
                            Extremely limited quantities available! This is one of Campbeltown's best values, especially when you consider that the 21 year retails for upwards of $600. This is one of Scotland's most exciting distilleries and is independently owned. It is essentially a mandatory purchase for all of those single malt obsessed, if for no other reason than to gloat about actually owning one. Plus it tastes great-- classic Campbeltown rusticity balanced by 80% sherry casking. Amazingly, the revamped packaging has not increased the cost, and we'll be able to sell this for less than ever before. Get on board or you'll miss the boat! Highly Recommended and 4 stars from Spirit Journal: ""Dusty amber/maize/old gold color; flawless purity. The piquant first aromas are peppery and spicy, as well as spirity/prickly; after another six minutes of swirling and exposure to air, the bouquet turns sawdust/pine plank-like and mildly grainy; one of the less expensive Springbank noses of late. Entry is moderately salty/seaweed-like, chewy, oily, buttery, and resiny; midpalate features some smoke elements, plus a dried fruit aspect in the throat. Ends on a salty/maritime note that's very pleasing indeed and just slightly honeyed/oloroso Sherry-like."" (9/2010)
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
620003,"Glenfiddich ""Signature"" 12 Year Old Speyside Single Malt Scotch Whisky (750ml)","Lush and rich, this honeyed whisky is loaded with dense notes of creamy custard and tropical fruit, finishing with a flourish of baking spice. *Best Buy* (KN)
        
(12/2013)    |
        
        The world’s best-selling single malt. Isn’t that sufficient to give this dram some respect? It might be me, but it strikes me that ’Fiddich has more heft to it these days, with a sherried element giving the pear, apple, and light cereal of the distillery character a sweet, plump, sultana underpinning. This then adds chewiness to the palate, balancing the dry nuttiness and receding on the finish where those green fruits come through to add fresh acidity. Great balance. (DB, Summer 2013)

        |
                            Gold Medal winner in the 2007 International Wine & Spirit Competition. The Glenfiddich 12 Year is distinctively fresh and fruity with a hint of pear on the nose. The palate for this single malt is characteristically sweet, with undertones of butterscotch, cream, malt and a hint of oak. It finishes long, smooth and mellow. See for yourself why this is one of the world's most popular single malts. 40% ABV (bottle only, no box).
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","A Classic Malt in every aspect of the term. Clean and bright, a touch of honeysuckle, a kiss of vanilla sweetness, this malt has a little bit of something for everyone. A soft entry gives an easy going feel, on the palate dried fruits, honey and heather give added complexity, the finish is composed and not harsh in any way. A staple."
1458703,Cut Spike Cask Strength Nebraska Single Malt Whiskey (750ml) (Previously $60),"At first we couldn't believe our mouths. We knew that Cut Spike single malt had just taken Double Gold honors at the 2014 San Francisco Spirits competition (the highest possible honor), so obviously other people thought it was good, too. But after tasting so many mediocre American attempts at single-malt whiskey, we had become accustomed to the idea that the Scottish style of distillation would never be recreated here at home. There would be spin-offs, and experimental grasps at greatness, but that supple, malty profile would simply be something we needed to import from abroad. Then the folks at Cut Spike sent us a sample of their two-year-old Nebraskan single-malt whisky made from 100% malted barley on a pot still crafted in Rothes, Scotland. Fermented at the brewery next door to Cut Spike in La Vista, the malt was matured for two years in new American oak with varying levels of char. The result is an incredible hybrid: soft, barley and vanilla-laden whiskey that tastes somewhat like your standard Scottish single malt, but has its own unique character at the same time. It's the kind of whiskey you taste once and enjoy, but then the next day suddenly crave intensely. It impresses you instantly, yet doesn't really reveal its full character until weeks later. The new oak blurs seamlessly into the malty mouthfeel, adding a richness on the finish normally not tasted in standard Scottish selections. Cut Spike is a major accomplishment for American distillation, pure and simple. 
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","More directly fruity on the nose than the Small Batch release, this Cask Strength then displays some more medicinal notes and a slight mustiness before giving way to wood and wood spice. The palate is rich and full with an excellent mouthfeel, not too thin and very mouth-coating. There's a burst of sweetness that gives way to more savoriness and spice with a mid-palate salinity. This is really starting to showcase the depths that an American Single Malt Whiskey can bring, providing a complexity and color that might lead you to think this is older than it is."
1166155,Kavalan Classic Taiwanese Single Malt Whisky (750ml) (Previously $80),"When the news arrived that a distillery was being built in Taiwan, the whisky world pretty much dismissed it. When Kavalan appeared at a precocious 42 months, it sat up and took notice. Owned by food and beverage conglomerate King Car, Kavalan started producing in 2006 with blender Ian Chang at the helm — and a hotline to consultant Dr. Jim Swan. Taiwan’s tropical climate pushes the maturation cycle along at a ferocious rate, but the key here is its complexity. Maybe it’s auto-suggestion, but I could swear there’s ginseng in here, as well as honeycomb and black cherry pie filling. Fresh and clean, the spirit is rich and accompanied with great wood. Mature whisky in three years? It’s an accountant’s dream! (DB, Winter 2010)
        |
                            After so much time spent merely reading about the great single malt whiskies from Taiwan's Kavalan distillery, we can finally get our hands on them here in the states! The first release from Kavalan was their classic single malt expression that uses ex-sherry, ex-bourbon, and ex-wine casks of between four and four and a half years of age for the marriage. The first thing that strikes you as you taste it is how un-youthful it is. It might as well be a 12-year-old malt from the Scottish Highlands, but with an incredible supple-fruited character. The malty character, the stone fruits, the accents of vanilla--they're all there, round and supple, but there's something just a bit different going on from the classic Scottish profile. It's the humid conditions of Kavalan's warehouse that allows the maturation to take place much faster, and while you might normally be skeptical of such claims, the proof is in the pudding here. This is real deal whisky from the next big thing.
                        |The item you have chosen is in stock, and there is inventory in our main warehouse. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1046372,Glen Garioch 12 Year Old Highland Single Malt Whisky (750ml),"Look for a crème brûlée fragrance and vanilla richness on the palate, all blanketed with smoke. It finishes long, dark and spicy, with clove, allspice and black pepper notes and a quick bite of alcohol warmth. (KN)
        
(12/2015)    |
                            Glen Garioch (pronounced ""geery"") is one of the oldest operating distilleries in Scotland. Since 1797 the distillery has been making malt in the northeasterly town of Oldmeldrum, near Aberdeen.
                        |The item you have chosen is in stock, and there is inventory in our main warehouse. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","The Glen Garioch distillery is one of Scotland's oldest and most legendary. Their flagship 12 year old remains an absolute classic. This distillery has been through a few owners and several stylistic changes in the last 40 years, but as stalwart steward for the Eastern Highlands style it has no equal. One thing that always amazes me about modern Glen Garioch is the opulent cereal qualities it's malt exhibits. Malted oats, sweet grain, floral honey and an attractive leafiness. On the palate some citrus, more grains, soft round texture added by the higher proof and some flinty pepper notes. Some water and the orchard fruits come out. A wonderful distinctive Highlander that should be considered a benchmark for any Scotch lover."
1473301,"Kilchoman ""Machir Bay"" K&L Exclusive Vatting Batch #3 Islay Single Malt Scotch Whisky (750ml)","It's no secret that we're big fans of Kilchoman distillery here at K&L. Our recent visit to the distillery on Islay really opened our eyes to the incredible job they're doing. Kilchoman is a tiny operation, producing on one still and malting whatever they can inside their humble barn. Because of their small scale, cost of production is higher and prices for their whisky have not been inexpensive. But having tasted the new-make spirit right off the still, we can firmly say that, in our opinion, there is no higher quality peated whisky being produced anywhere else. Kilchoman's hands-on style and attention to detail make a world of difference. Every release has been better than the last, albeit extremely limited in supply. All that said, this small farm is finally introducing a full-time, affordable house recipe, rather than another pricey single-barrel release. The Machir Bay is not only incredibly delicious, it's a huge victory for a distillery that had to overcome huge obstacles.  Think Bruichladdich meets Lagavulin. Think possibly best whisky value from Islay. 
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1109387,"Charbay ""R5"" Lot 5  Hop Flavored Whiskey (750ml)","Marko from Charbay distillery in St. Helena bought 6,000 gallons of the famous Racer 5 IPA a few years back and decided to make whiskey out of it. The aged expression spent more than a year in new oak barrels to soften up the palate, but the hoppy goodness of the ale still shines through. A wonderful crossover for the beer geek/whiskey geek. With the release of this specially labeled bottle of the R5 whiskey LOT 5, Charbay has proudly committed to donate $10,000 to Stand for Kindness, a nonprofit vehicle for relief donations.
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1375506,Port Charlotte 10 Year Old Islay Single Malt Scotch Whisky (750ml),"Distilled from Scottish barley, this is the first permanent age-statement Port Charlotte bottling. First and second-fill American oak and French wine casks were used for aging. Rock pools, lemon juice, caramel, but little overt peat on the nose. The palate boasts big orchard fruit notes, smoky coconut, and brine. Again, the peat is quite muted. Long and spicy in the drying, peaty finish. (GS, Fall 2018)
        |
                            The first permanent release of Port Charlotte 10 Year. Apparently, they've got enough whisky to keep this going awhile. We certainly hope so 'cause it's just fabulous. It replaces the multi-vintage Scottish Barley they've sold for years. The new, distinctive green glass bottle distinguishes the Port Charlotte label from the unpeated Bruichladdich line and wonderfully captures the raw power and awesome complexity of the special smoky whisky from west bank of Loch Indaal. As with the previous offerings, the 10 year is 100% Scottish barley grown in the Invernesshire region. Peated to 40 ppm and aged in 65% first-fill American whiskey barrels, 25% second-fill French wine casks and the difference in second-fill American whiskey barrels. As with all Bruichladdich products, it's bottled on-site without coloring or chill-filtration of any kind. Cut with Islay spring water to a gorgeous 100 proof, this permanent addition to Bruichladdich's portfolio also represents a new edition to the pantheon of spectacular, affordable, and available peated Islay malt whiskies. It stands shoulder to shoulder with its peaty cousins to the south and east. Expect big, dry, ashy peat balanced with sweet fudge and melting brown sugar. On the palate, tangy BBQ smoke, zippy smoked lemon peel dusted with a hefty layer of baking spice. The powerful smoke is tamed by a vibrant wild honey and lifted, salty oyster shell. It moves toward ripe baked tropical and orchard fruits on the end. Perfectly seamless.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1199224,Westland Peated American Single Malt Whiskey (750ml) (Previously $70),"Seattle’s Westland Distillery may be the country’s foremost producer of American single-malt whiskey, especially considering its most recent releases. The Peated blends a heavily peated spirit with a mash of fruity, grainy Washington-grown pale malt to give a whiskey with the smoky snarl of peat that’s elegantly tucked into a smooth, harmonious drink. (JM)
        
(11/2015)    |
        
        The peated version of Westland’s Seattle-born single malt is modestly smoky on the nose but more intensely smoky on the palate, underpinned by vanilla and caramel. (KN)
        
(9/2015)    |
                            By distilling a highly-peated single malt whisky and marrying that with an entirely unpeated single malt whiskey, Seattle's Westland Distillery has created something magically delicious, more akin to Talisker or Springbank, rather than Ardbeg or Lagavulin. The smoke and phenolic elements are definitely present, but never detract from the soft, oily fruit and the inherent creaminess of the spirit, which are definitely the stars of the show. Imagine everything you love about Longrow or Bunnahabhain, but in a different package and distilled in the Pacific Northwest, and that's the Westland Peated in a nutshell. A major accomplishment for North American distilling.
                        |The item you have chosen is in stock, and there is inventory in our main warehouse. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","The Westland Peated Single Malt tastes like it is from somewhere else and commands a much higher price tag. Seriously, this whiskey is good. While the comparison to a distiller like Springbank is apt, this is also it's very own spirit that is not pretending to be anyone else. Peat and a touch of brine comingle with some chewy fruit and layered with smoke. The finish is a little spicy but the heat dissipates quickly while leaving the flavor and a sense of happiness for having tasted such a delightful whiskey. 
            |
                In the spectrum of American single malts, Westland is at the apex of my list.  Each and everything they offer is of incredible quality and reasonably priced.  Their peated whiskey, priced at $69.99, rivals most Scotch whiskeys that command upwards of $100.00.  It's rich, focused and balanced, showing notes of smokey creme brulee, vanilla, pie crust and scorched orange peel.   Easily one of the best American whiskeys on the market today.
            |
                In a serious line-up of some of the most detail oriented, authentic tasting, and yet wholly original non-Scottish, Scotch style single malt whisky, the Peated Single Malt from Westland especially impressed me. It has noticeable yet balanced peat smoke, coupled with a chewy, viscous, downright delicious flavor and texture that reminds me of Springbank. You should absolutely take notice of this name; they will be a big deal soon but remember where you heard about them first!
            |
                MAN, this is delicious. It's like an American version of Talisker or Springbank in terms of richness and oiliness, but it has its own fruity, malty character that helps it stand out from the pack. Soft stonefruit, creamy vanilla, earthy undertones, soft campfire smoke, rich malty sweetness on the finish. This stuff is already the total package. I can't wait to see what the future holds for Westland. By the end of 2015, they'll be the talk of the country."
1494209,Kujira Ryukyu 8 Year Old Japanese Whisky (750ml),"|The item you have chosen is in stock, and has inventory in our main warehouse and in one or more stores. A limited quantity can also be special ordered if our retail stores and warehouse run out of inventory. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1432222,"Japanese Blended Whiskey #1 21 Year Old ""That Boutique-y Whisky Company"" Batch #3 Japanese Whisky (375ml}","This blended whisky is golden and bright, with warm, distinctly nutty tones on nose and palate. Almond and pecan wind into a long, drying finish laced with ginger, lemon zest and white flowers. (KN)
        
(12/2019)    |
                            This very delicious and enigmatic blended Japanese whisky from one of Scotland's adept bottlers sells out around the world in minutes. We're lucky to have access to these special stocks but can't say much about the source as the bottlers are contractually prohibited from disclosing their source. The bottlers DO, however, imply that this whisky is distilled, aged and blended entirely in Japan and therefore represents a style of whisky that is all but extinct on our shelves. Whether or not this was distilled 100% in Japan is second to the fact that it's absolutely lovely. Big nose of malt and fruit, subtle peatiness, candied ginger and vibrant finish that is the hallmark of the great Japanese blends. It's sad to say, but this just might be the poor man's Hibiki 21, considering that product is now trading for upwards of $700. From the bottler: ""Japanese whisky. Maybe you've heard of it. Maybe you've heard that it's pretty bloomin' marvellous. Maybe you're excited that we've only gone and bottled our first whisky from Japan! Our Japanese Blended Whisky #1 has been hotly anticipated by Boutique-y fans and Boutique-y team members alike, and we reckon it was well worth the wait.""
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1276915,"Macallan 12 Year Old ""Double Cask""  Speyside Single Malt Scotch Whisky (750ml)","Sip or mix this single malt, aged in American and European ex-sherry barrels. Mellow honey and smooth, nutty flavors taper off into a long fade that shows vanilla, citrus, sweet spices and a hint of cocoa. (KN)
        
(12/2017)    |
        
        Two oaks are better than one in this single malt, which marries whiskies matured in sherry-seasoned casks of both American and European oak. The sherry imparts aromas of raisins, figs, hazelnuts, blanched almonds, candied orange peel, and leather. A backbone of vanilla sweetness on the palate supports layers of ginger and white pepper, dark chocolate, leather, raisins, toasted hazelnuts, and orange oil. This Macallan joins the core line between the Sherry Oak and Fine Oak ranges. Warming and rich without being syrupy, it doubles up on accessibility with its balance and remarkably affordable price for its quality and age. *Top 20 Whiskies of 2017* (SSB)
        
(12/2017)    |
                            Macallan's latest release is a 12-year-old ""double cask"" malt, meaning the whisky spent time in both sherry-seasoned new American and European oak. The result is a rich and cocoa-laden malt that encompasses the sweeter and more decadent flavors of the sherry while still maintaining the malt's inherent flavors at the core with the spice of two different woods. The result is quite splendid. Macallan fans will revel in the Double Cask's richness, its intensity and weight, and the creamy goodness of its palate. The flavors are dark and supple with plenty of cakebread, dark chocolate, and toasted oak. Fans of fine Scotch whisky will appreciate the price and the age statement, especially given the current trend of young whisky being sold at higher costs.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1453388,"Highland Park 16 Year Old ""Twisted Tattoo"" Rioja Cask Aged Single Malt Whisky (750ml)","Strawberry jam and heather honey on the nose, with subtle woodsmoke, vanilla, and pineapple. Bold tropical fruits on the palate, with toffee, red berries, and more soft woodsmoke. The medium-length finish highlights licorice and drying oak. (Gavin Smith, Fall 2019)
        |
                            
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1022391,Bunnahabhain 25 Year Old Islay Single Malt Whisky (750ml),"The 2008  International Wine and Spirits Competition in London, named Bunnahabhain 25 yr the Double Gold Medal winner, Best in Class!!!  Beating: Macallan 25 & 30, Balvenie 21, etc... Color: Deep Oak Wood. Nose: Sweet orange marmalade, mature sherry oak barrel, hints of spicy cedar box and leather. Palate: Lighter in weight on the palate than the 18 year old.  It starts very spicy with pumpkin seed, deep oak and sea salt.  The flavors changes and turn richer, pecan pralines, toasted coconut and maple syrup. Finish: The flavors stay and mingle with your palate and continue to evolve not wanting the experience to end.  A beautifully balanced malt that should be enjoyed and treasured with those you love! 90 points The Malt Advocate: ""Nougat and dates to the fore, then becoming increasingly nutty with suggestions of Demerara rum and cinnamon and underlying polished leather. Lovely dried spice notes and an appetizing salty tang teases the palate on the finish."" (2nd Quarter 2006 Issue Vol. 15#2)  T
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1150963,"Charbay ""Release III"" Hop Flavored Whiskey (750ml)","Double-distilled from Pilsner beer, flavored with hops and aged for 14 years (six years in oak, eight years out of oak), this limited-edition whiskey isn't for everyone. It's powerful, big and oaky on the palate, with lots of tannins rounding out into vanilla, honey and sweet-yet-bitter orange peel. Bottled at an over-the-top 132 proof, it needs a lot of dilution, but once the alcohol is tamed, an enticing velvetiness emerges. This whiskey is different, interesting and oddly haunting. It would make a wild Manhattan. (KN)
        
(2/2014)    |
                            The magnificent Charbay whiskey is back for round three. This legendary distillate is without a doubt one of the best American whiskeys ever produced. It's designated hop-flavored whiskey because it was distilled with hoppy beer, and for some reason hops are added after distillation as well. No one knows why, but all we can say is it's the work of a mad genius. Anyone who dismisses this product because of this funny classification will lose our sympathy along with one of the best drinking experiences available. Totally unlike anything else on the market, the legend started with a tanker full of pilsner from the closed Sonoma Mountain Brewery, a beautiful alembic still, and a skilled distiller. Six years in new, charred Missouri oak, and eight further years in stainless steel, and a supernatural concoction was born. This stuff was magnificent at two years old and to experience the progression of this whiskey throughout the years is mind-blowing. A truly special and uniquely Californian whiskey. This is drawn from barrels 8-15, 17 & 18.
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.","The single most legendary American craft whiskey ever created. Yeah it's expensive as hell, but there ain't nothing like it...in HISTORY. Massive, over the top, intense, and awe inspiring. Don't even waste your time asking yourself why."
1117635,Longrow Campbeltown Single Malt Whisky (750ml),"Wonderful bouquet features aromas of sawdust, dry cheese, lanolin, wax paper, peatreek, chalk, kippers, unused band-aid, medicine chest and dried tobacco leaf. Palate entry offers flavors of tobacco smoke, smoked fish, honey and grain; midpalate adds tangy flavors of spiced rum, vanilla cake frosting, cocoa butter, milk chocolate and sweet oak. Concludes with vivid tastes of grain, cheese, dried fruit and brown sugar. *best buy* (panel tasting)
        
(12/2009)    |
                            Longrow is Springbanks heavily peated whisky. It is aged primarily without the addition of sherry butts so that the bright and smoky flavor of the whisky comes forward.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1364406,Dalmore 18 Year Old Highland Single Malt Scotch Whisky (750ml),"This amber Highland Scotch was aged in former Bourbon and oloroso Sherry casks. The end result is a robust, full-bodied, luscious sip, with plenty of rich, concentrated caramel, toffee, fudge and cocoa. It finishes long and bracing, with clove, cigar wrapper and espresso accents. (KN)
        
(12/2015)    |
        
        Matured in American oak and oloroso sherry casks. The nose is fragrant with honey, vanilla, ginger, orange marmalade, and a hint of smoke. Relatively full-bodied, with flavors of tangy orange, marzipan, sherry, bitter chocolate, then oak. The finish is long, with licorice and citrus fruit. (GS, Summer 2019)
        |
                            An evolution of The Dalmore house style, this 18 year old expression harnesses bolder notes. A robust and formidable whisky, The Dalmore 18 year old showcases the result of extended maturation and the influence of the wood.

Matured initially for 14 years in American white oak ex-bourbon casks, the spirit is then transferred to 30 year old Matusalem oloroso sherry butts for a further four years. These sherry butts from the world-renowned sherry house Gonzalez Byass are selected exclusively for The Dalmore.
                        |The item you have chosen is in stock, and there is inventory in our main warehouse. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1453386,"Macallan 12 Year Old ""Double Cask Lunar New Year 2020"" 2-Pack Highland Single Malt Scotch Whisky (2x750ml)","Sip or mix this single malt, aged in American and European ex-sherry barrels. Mellow honey and smooth, nutty flavors taper off into a long fade that shows vanilla, citrus, sweet spices and a hint of cocoa. (KN)
        
(12/2017)    |
                            The Macallan has revealed stunning new limited edition packaging for the Double Cask 12 Years Old expression to celebrate the forthcoming Lunar New Year, as the Year of the Rat beckons. Now in the third year of this collectible, limited release, The Macallan Lunar New Year package joins the annual series to commemorate the zodiac on the Chinese calendar. Distillery note: ""Creamy butterscotch with a hint of toffee apple, candied orange, vanilla custard and newly felled oak. Deliciously honeyed, wood spices and citrus, balanced with raisins and caramel. Oak lingers, warm, sweet and drying.""
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
1426243,"Glen Scotia ""Victoriana"" Campbeltown Single Malt Scotch Whisky (750ml)","This was matured in a combination of first-fill and refill bourbon casks before 70% was finished in deeply charred casks and 30% in first-fill Pedro Ximénez sherry casks. Char is apparent on the nose, along with pineapple, wood polish, blackcurrants, and a sprinkling of sea salt. Oily on the palate, with dark berry fruits, sherry, crème brûlée, and oak. The finish is spicy, with charred maritime oak. (GS, Summer 2020)

        
(6/2020)    |
                            Each cask is chosen for its rare character and exceptional maturity. Finished in deep charred oak, the result is an exceptionally smooth single malt whisky whose aroma and flavor work in harmony. Bottled in the traditional way straight from the cask and without filtration, its subtle wood and vanilla flavor is enhanced by a full bodied spicy fruit aroma and mildly smoky aftertaste. Distiller's note: ""Sweet and concentrated start with some jammy blackcurrant fruitiness. A big mid palate. Typical tightening towards the back palate. Becomes more austere with water.""
                        |The item you have chosen is in stock, and has inventory in at least one of our retail stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
620071,Auchentoshan 21 Year Old Distillery Bottle Single Malt Scotch Whisky (750ml) (Elsewhere $210),"I feel this is by far the best whisky in the standard Auchentoshan portfolio, and it is one of the best Auchentoshans ever released. It’s delicious, nicely balanced, and with lovely depth for a Lowland whisky. Baked muffins, creamy vanilla, honey, and caramel blend nicely with delicate fruit notes (lemon, red current, strawberries). An impeccably balanced whisky. Similar to the 10 year old reviewed below, but with greater depth and a drier finish. (JH, Winter 2004)
        |
                            The quintessential Lowland single malt; it doesn’t get better than this! Elegant and smooth with aromas of soft green fruit with mint, oak and freshly cut barley. On the palate, this malt offers sweet chocolate and mint with oak and honey, and a long, soft and warm finish.
                        |The item you have chosen is in stock, and has inventory in our warehouse and one or more stores. Below is the current quantity on hand information for this product within our database.  It is never more than five minutes old.  Additionally, our shopping cart looks at real time inventory so when you add an item to you cart we will do an immediate check of available inventory and alert you if there are any issues.",
